Attaching 7 probes...
# hash_agg_memory_trace format=2 target_pid=1623612 tracer_pid=2403121
HAGG_CONTEXT_GROW,139932216115824,327962,65536,131072
HAGG_CONTEXT_GROW,139932216115824,328985,131072,262144
HAGG_CONTEXT_GROW,139932216115824,331032,262144,524288
HAGG_CONTEXT_GROW,139932216115824,335127,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,338607,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,338716,8192,16384
HAGG_CONTEXT_GROW,139932216115824,338843,16384,32768
HAGG_CONTEXT_GROW,139932216115824,339098,32768,65536
HAGG_CONTEXT_GROW,139932216115824,339609,65536,131072
HAGG_CONTEXT_GROW,139932216115824,340632,131072,262144
HAGG_CONTEXT_GROW,139932216115824,342679,262144,524288
HAGG_CONTEXT_GROW,139932216115824,346774,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,350075,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,350184,8192,16384
HAGG_CONTEXT_GROW,139932216115824,350311,16384,32768
HAGG_CONTEXT_GROW,139932216115824,350566,32768,65536
HAGG_CONTEXT_GROW,139932216115824,351077,65536,131072
HAGG_CONTEXT_GROW,139932216115824,352100,131072,262144
HAGG_CONTEXT_GROW,139932216115824,354147,262144,524288
HAGG_CONTEXT_GROW,139932216115824,358242,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,361594,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,361703,8192,16384
HAGG_CONTEXT_GROW,139932216115824,361830,16384,32768
HAGG_CONTEXT_GROW,139932216115824,362085,32768,65536
HAGG_CONTEXT_GROW,139932216115824,362596,65536,131072
HAGG_CONTEXT_GROW,139932216115824,363619,131072,262144
HAGG_CONTEXT_GROW,139932216115824,365666,262144,524288
HAGG_CONTEXT_GROW,139932216115824,369761,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,373211,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,373320,8192,16384
HAGG_CONTEXT_GROW,139932216115824,373447,16384,32768
HAGG_CONTEXT_GROW,139932216115824,373702,32768,65536
HAGG_CONTEXT_GROW,139932216115824,374213,65536,131072
HAGG_CONTEXT_GROW,139932216115824,375236,131072,262144
HAGG_CONTEXT_GROW,139932216115824,377283,262144,524288
HAGG_CONTEXT_GROW,139932216115824,381378,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,384628,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,384737,8192,16384
HAGG_CONTEXT_GROW,139932216115824,384864,16384,32768
HAGG_CONTEXT_GROW,139932216115824,385119,32768,65536
HAGG_CONTEXT_GROW,139932216115824,385630,65536,131072
HAGG_CONTEXT_GROW,139932216115824,386653,131072,262144
HAGG_CONTEXT_GROW,139932216115824,388700,262144,524288
HAGG_CONTEXT_GROW,139932216115824,392795,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,396177,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,396286,8192,16384
HAGG_CONTEXT_GROW,139932216115824,396413,16384,32768
HAGG_CONTEXT_GROW,139932216115824,396668,32768,65536
HAGG_CONTEXT_GROW,139932216115824,397179,65536,131072
HAGG_CONTEXT_GROW,139932216115824,398202,131072,262144
HAGG_CONTEXT_GROW,139932216115824,400249,262144,524288
HAGG_CONTEXT_GROW,139932216115824,404344,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,407632,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,407741,8192,16384
HAGG_CONTEXT_GROW,139932216115824,407868,16384,32768
HAGG_CONTEXT_GROW,139932216115824,408123,32768,65536
HAGG_CONTEXT_GROW,139932216115824,408634,65536,131072
HAGG_CONTEXT_GROW,139932216115824,409657,131072,262144
HAGG_CONTEXT_GROW,139932216115824,411704,262144,524288
HAGG_CONTEXT_GROW,139932216115824,415799,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,418996,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,419105,8192,16384
HAGG_CONTEXT_GROW,139932216115824,419232,16384,32768
HAGG_CONTEXT_GROW,139932216115824,419487,32768,65536
HAGG_CONTEXT_GROW,139932216115824,419998,65536,131072
HAGG_CONTEXT_GROW,139932216115824,421021,131072,262144
HAGG_CONTEXT_GROW,139932216115824,423068,262144,524288
HAGG_CONTEXT_GROW,139932216115824,427163,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,430546,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,430655,8192,16384
HAGG_CONTEXT_GROW,139932216115824,430782,16384,32768
HAGG_CONTEXT_GROW,139932216115824,431037,32768,65536
HAGG_CONTEXT_GROW,139932216115824,431548,65536,131072
HAGG_CONTEXT_GROW,139932216115824,432571,131072,262144
HAGG_CONTEXT_GROW,139932216115824,434618,262144,524288
HAGG_CONTEXT_GROW,139932216115824,438713,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,442188,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,442297,8192,16384
HAGG_CONTEXT_GROW,139932216115824,442424,16384,32768
HAGG_CONTEXT_GROW,139932216115824,442679,32768,65536
HAGG_CONTEXT_GROW,139932216115824,443190,65536,131072
HAGG_CONTEXT_GROW,139932216115824,444213,131072,262144
HAGG_CONTEXT_GROW,139932216115824,446260,262144,524288
HAGG_CONTEXT_GROW,139932216115824,450355,524288,1048576
HAGG_CONTEXT_GROW,139932216115824,453870,1048576,8192
HAGG_CONTEXT_GROW,139932216115824,453979,8192,16384
HAGG_CONTEXT_GROW,139932216115824,454106,16384,32768
HAGG_CONTEXT_GROW,139932216115824,454361,32768,65536
